product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0751,Candle Lumen 850,Laptop,Candle,2931.11,1834.06,2016,24,1.465,SKU-CAN00751,Ultrabook,Quest,Silver,SUP011,Australia,2016-09-16,GST_STANDARD,Recycled box,True,False,"ultrabook designed for portable document work and video meetings, in the quest family and supplied by candle with a 24-month warranty."
PRD0752,Vela Ridge 851,Smartphone,Vela,1395.28,893.12,2016,24,0.244,SKU-VEL00752,5G Smartphone,Ridge,Red,SUP012,Japan,2016-09-12,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the ridge family and supplied by vela with a 24-month warranty."
PRD0753,Candle Arc 852,Tablet,Candle,272.68,142.52,2017,24,0.596,SKU-CAN00753,Productivity Tablet,Shift,Gold,SUP013,Australia,2017-02-05,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the shift family and supplied by candle with a 24-month warranty."
PRD0754,Vela Echo 853,Home Entertainment,Vela,2331.9,1593.15,2012,24,9.928,SKU-VEL00754,Smart Display,Spark,Graphite,SUP014,Malaysia,2012-10-12,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0755,Candle Orbit 854,Audio,Candle,417.76,261.83,2014,12,0.5,SKU-CAN00755,Wireless Audio,Vista,Gold,SUP015,Korea,2014-08-17,GST_STANDARD,Box,False,True,"wireless audio designed for commuting and spoken-content listening, in the vista family and supplied by candle with a 12-month warranty."
PRD0756,Vela Spark 855,Smart Home,Vela,238.54,159.97,2013,12,0.416,SKU-VEL00756,Home Automation,Wave,Black,SUP016,China,2013-10-06,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the wave family and supplied by vela with a 12-month warranty."
PRD0757,Candle Bloom 856,Gaming,Candle,1258.09,679.5,2017,24,0.886,SKU-CAN00757,Gaming Hardware,Arc,Blue,SUP017,Korea,2017-10-02,GST_STANDARD,Protective case,False,False,"gaming hardware designed for long desktop gaming sessions, in the arc family and supplied by candle with a 24-month warranty."
PRD0758,Vela Halo 857,Wearable,Vela,282.47,208.92,2016,12,0.155,SKU-VEL00758,Health Wearable,Atlas,Blue,SUP018,Australia,2016-07-14,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the atlas family and supplied by vela with a 12-month warranty."
PRD0759,Candle Quest 858,Networking,Candle,1012.36,550.2,2013,24,0.875,SKU-CAN00759,Connected Network,Bloom,Green,SUP019,Vietnam,2013-01-02,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the bloom family and supplied by candle with a 24-month warranty."
PRD0760,Vela Wave 859,Accessory,Vela,145.6,76.17,2017,12,0.136,SKU-VEL00760,Mobile Accessory,Core,Silver,SUP020,Vietnam,2017-09-26,GST_STANDARD,Protective case,False,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the core family and supplied by vela with a 12-month warranty."
PRD0761,Candle Edge 860,Laptop,Candle,2207.59,1429.36,2016,24,1.986,SKU-CAN00761,Ultrabook,Edge,Graphite,SUP021,Australia,2016-07-05,GST_STANDARD,Box,False,True,"ultrabook designed for study, research and note taking, in the edge family and supplied by candle with a 24-month warranty."
PRD0762,Vela Nova 861,Smartphone,Vela,1038.24,687.68,2016,24,0.216,SKU-VEL00762,5G Smartphone,Echo,Graphite,SUP022,Australia,2016-08-23,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the echo family and supplied by vela with a 24-month warranty."
PRD0763,Candle Shift 862,Tablet,Candle,485.63,279.57,2014,24,0.673,SKU-CAN00763,Productivity Tablet,Flux,Gold,SUP023,Malaysia,2014-12-11,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for portable media and video calls, in the flux family and supplied by candle with a 24-month warranty."
PRD0764,Vela Atlas 863,Home Entertainment,Vela,3198.68,2205.64,2016,24,7.779,SKU-VEL00764,Smart Display,Halo,Graphite,SUP024,China,2016-05-18,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the halo family and supplied by vela with a 24-month warranty."
PRD0765,Candle Flux 864,Audio,Candle,1162.91,773.37,2015,12,0.55,SKU-CAN00765,Wireless Audio,Lumen,Green,SUP025,Australia,2015-05-10,GST_STANDARD,Protective case,False,True,"wireless audio designed for music during focused desk work, in the lumen family and supplied by candle with a 12-month warranty."
PRD0766,Vela Pulse 865,Smart Home,Vela,734.79,538.66,2016,12,0.283,SKU-VEL00766,Home Automation,Nova,Black,SUP026,Japan,2016-06-15,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the nova family and supplied by vela with a 12-month warranty."
PRD0767,Candle Vista 866,Gaming,Candle,2003.56,1517.51,2015,24,1.509,SKU-CAN00767,Gaming Hardware,Orbit,Silver,SUP027,Japan,2015-06-07,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the orbit family and supplied by candle with a 24-month warranty."
PRD0768,Vela Core 867,Wearable,Vela,1063.13,590.15,2012,12,0.147,SKU-VEL00768,Health Wearable,Pulse,White,SUP028,China,2012-08-12,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the pulse family and supplied by vela with a 12-month warranty."
PRD0769,Candle Lumen 868,Networking,Candle,333.15,225.16,2015,24,0.696,SKU-CAN00769,Connected Network,Quest,Green,SUP029,Vietnam,2015-03-09,GST_STANDARD,Protective case,True,True,"connected network designed for connecting several shared household devices, in the quest family and supplied by candle with a 24-month warranty."
PRD0770,Vela Ridge 869,Accessory,Vela,144.73,84.01,2014,12,0.226,SKU-VEL00770,Mobile Accessory,Ridge,Silver,SUP030,Japan,2014-08-02,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the ridge family and supplied by vela with a 12-month warranty."
PRD0771,Candle Arc 870,Laptop,Candle,1105.04,670.25,2012,24,1.421,SKU-CAN00771,Ultrabook,Shift,Green,SUP031,Vietnam,2012-08-02,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the shift family and supplied by candle with a 24-month warranty."
PRD0772,Vela Echo 871,Smartphone,Vela,1357.22,1009.54,2013,24,0.24,SKU-VEL00772,5G Smartphone,Spark,Silver,SUP032,Malaysia,2013-11-21,GST_STANDARD,Box,True,True,"5g smartphone designed for work calls and calendar management, in the spark family and supplied by vela with a 24-month warranty."
PRD0773,Candle Orbit 872,Tablet,Candle,1247.83,727.01,2012,24,0.538,SKU-CAN00773,Productivity Tablet,Vista,Black,SUP033,Vietnam,2012-09-19,GST_STANDARD,Protective case,True,True,"productivity tablet designed for field forms and client presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0774,Vela Spark 873,Home Entertainment,Vela,3381.71,1716.88,2015,24,8.676,SKU-VEL00774,Smart Display,Wave,Blue,SUP034,Australia,2015-04-14,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the wave family and supplied by vela with a 24-month warranty."
PRD0775,Candle Bloom 874,Audio,Candle,545.51,381.0,2017,12,0.554,SKU-CAN00775,Wireless Audio,Arc,Gold,SUP035,Vietnam,2017-05-07,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the arc family and supplied by candle with a 12-month warranty."
PRD0776,Vela Halo 875,Smart Home,Vela,143.41,74.46,2012,12,0.289,SKU-VEL00776,Home Automation,Atlas,Gold,SUP036,Japan,2012-03-02,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the atlas family and supplied by vela with a 12-month warranty."
PRD0777,Candle Quest 876,Gaming,Candle,666.99,455.1,2012,24,1.626,SKU-CAN00777,Gaming Hardware,Bloom,Silver,SUP037,Vietnam,2012-08-05,GST_STANDARD,Box,False,True,"gaming hardware designed for competitive play and voice communication, in the bloom family and supplied by candle with a 24-month warranty."
PRD0778,Vela Wave 877,Wearable,Vela,769.84,559.08,2016,12,0.113,SKU-VEL00778,Health Wearable,Core,Black,SUP001,Vietnam,2016-07-02,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the core family and supplied by vela with a 12-month warranty."
PRD0779,Candle Edge 878,Networking,Candle,621.7,344.91,2012,24,0.844,SKU-CAN00779,Connected Network,Edge,Silver,SUP002,Australia,2012-12-21,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the edge family and supplied by candle with a 24-month warranty."
PRD0780,Vela Nova 879,Accessory,Vela,94.47,56.34,2015,12,0.181,SKU-VEL00780,Mobile Accessory,Echo,Green,SUP003,Japan,2015-11-20,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the echo family and supplied by vela with a 12-month warranty."
PRD0781,Candle Shift 880,Laptop,Candle,2891.34,1948.97,2012,24,1.236,SKU-CAN00781,Ultrabook,Flux,Silver,SUP004,Malaysia,2012-12-27,GST_STANDARD,Recycled box,True,True,"ultrabook designed for shared home-office administration, in the flux family and supplied by candle with a 24-month warranty."
PRD0782,Vela Atlas 881,Smartphone,Vela,452.61,296.67,2015,24,0.288,SKU-VEL00782,5G Smartphone,Halo,White,SUP005,China,2015-12-04,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the halo family and supplied by vela with a 24-month warranty."
PRD0783,Candle Flux 882,Tablet,Candle,1292.19,912.65,2017,24,0.709,SKU-CAN00783,Productivity Tablet,Lumen,Black,SUP006,Australia,2017-08-23,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the lumen family and supplied by candle with a 24-month warranty."
PRD0784,Vela Pulse 883,Home Entertainment,Vela,1118.82,832.62,2014,24,8.707,SKU-VEL00784,Smart Display,Nova,Red,SUP007,China,2014-04-20,GST_STANDARD,Box,False,True,"smart display designed for casual living-room gaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0785,Candle Vista 884,Audio,Candle,91.04,64.74,2016,12,0.61,SKU-CAN00785,Wireless Audio,Orbit,Gold,SUP008,Korea,2016-11-09,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the orbit family and supplied by candle with a 12-month warranty."
PRD0786,Vela Core 885,Smart Home,Vela,400.03,259.47,2017,12,0.334,SKU-VEL00786,Home Automation,Pulse,Silver,SUP009,Malaysia,2017-07-21,GST_STANDARD,Box,False,True,"home automation designed for door and window activity alerts, in the pulse family and supplied by vela with a 12-month warranty."
PRD0787,Candle Lumen 886,Gaming,Candle,527.32,397.74,2013,24,1.143,SKU-CAN00787,Gaming Hardware,Quest,Gold,SUP010,Korea,2013-06-15,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the quest family and supplied by candle with a 24-month warranty."
PRD0788,Vela Ridge 887,Wearable,Vela,319.54,171.18,2014,12,0.158,SKU-VEL00788,Health Wearable,Ridge,Green,SUP011,Malaysia,2014-12-19,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the ridge family and supplied by vela with a 12-month warranty."
PRD0789,Candle Arc 888,Networking,Candle,776.9,375.47,2016,24,0.653,SKU-CAN00789,Connected Network,Shift,Graphite,SUP012,Malaysia,2016-03-23,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the shift family and supplied by candle with a 24-month warranty."
PRD0790,Vela Echo 889,Accessory,Vela,110.86,53.47,2014,12,0.246,SKU-VEL00790,Mobile Accessory,Spark,Gold,SUP013,Korea,2014-06-21,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the spark family and supplied by vela with a 12-month warranty."
PRD0791,Candle Orbit 890,Laptop,Candle,2879.43,1785.5,2016,24,1.408,SKU-CAN00791,Ultrabook,Vista,White,SUP014,Australia,2016-09-10,GST_STANDARD,Box,False,True,"ultrabook designed for travel-based work and presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0792,Vela Spark 891,Smartphone,Vela,1199.37,862.65,2014,24,0.202,SKU-VEL00792,5G Smartphone,Wave,Red,SUP015,Vietnam,2014-01-23,GST_STANDARD,Box,False,True,"5g smartphone designed for family communication and casual apps, in the wave family and supplied by vela with a 24-month warranty."
PRD0793,Candle Bloom 892,Tablet,Candle,476.45,302.9,2016,24,0.625,SKU-CAN00793,Productivity Tablet,Arc,Silver,SUP016,Japan,2016-03-12,GST_STANDARD,Box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the arc family and supplied by candle with a 24-month warranty."
PRD0794,Vela Halo 893,Home Entertainment,Vela,464.13,348.15,2017,24,8.687,SKU-VEL00794,Smart Display,Atlas,Red,SUP017,Malaysia,2017-11-20,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the atlas family and supplied by vela with a 24-month warranty."
PRD0795,Candle Quest 894,Audio,Candle,1118.81,757.33,2014,12,0.396,SKU-CAN00795,Wireless Audio,Bloom,Blue,SUP018,Australia,2014-12-27,GST_STANDARD,Box,False,True,"wireless audio designed for long listening sessions at home, in the bloom family and supplied by candle with a 12-month warranty."
PRD0796,Vela Wave 895,Smart Home,Vela,214.68,105.03,2014,12,0.391,SKU-VEL00796,Home Automation,Core,Green,SUP019,Australia,2014-11-12,GST_STANDARD,Box,True,True,"home automation designed for automated blind and curtain routines, in the core family and supplied by vela with a 12-month warranty."
PRD0797,Candle Edge 896,Gaming,Candle,850.77,474.81,2015,24,1.021,SKU-CAN00797,Gaming Hardware,Edge,Silver,SUP020,Australia,2015-03-21,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the edge family and supplied by candle with a 24-month warranty."
PRD0798,Vela Nova 897,Wearable,Vela,647.08,421.22,2016,12,0.089,SKU-VEL00798,Health Wearable,Echo,White,SUP021,Korea,2016-12-19,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the echo family and supplied by vela with a 12-month warranty."
PRD0799,Candle Shift 898,Networking,Candle,246.05,120.15,2016,24,0.842,SKU-CAN00799,Connected Network,Flux,White,SUP022,Vietnam,2016-11-13,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the flux family and supplied by candle with a 24-month warranty."
PRD0800,Vela Atlas 899,Accessory,Vela,274.87,205.86,2012,12,0.238,SKU-VEL00800,Mobile Accessory,Halo,Red,SUP023,Japan,2012-12-10,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the halo family and supplied by vela with a 12-month warranty."
PRD0801,Candle Flux 900,Laptop,Candle,1009.09,721.35,2015,24,1.865,SKU-CAN00801,Ultrabook,Lumen,White,SUP024,Vietnam,2015-05-07,GST_STANDARD,Protective case,False,True,"ultrabook designed for portable document work and video meetings, in the lumen family and supplied by candle with a 24-month warranty."
PRD0802,Vela Pulse 901,Smartphone,Vela,593.98,407.16,2013,24,0.272,SKU-VEL00802,5G Smartphone,Nova,White,SUP025,Vietnam,2013-09-06,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the nova family and supplied by vela with a 24-month warranty."
PRD0803,Candle Vista 902,Tablet,Candle,585.93,424.84,2014,24,0.671,SKU-CAN00803,Productivity Tablet,Orbit,White,SUP026,Korea,2014-02-15,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the orbit family and supplied by candle with a 24-month warranty."
PRD0804,Vela Core 903,Home Entertainment,Vela,2829.97,1897.27,2013,24,8.014,SKU-VEL00804,Smart Display,Pulse,Graphite,SUP027,Japan,2013-08-10,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0805,Candle Lumen 904,Audio,Candle,997.5,600.25,2013,12,0.61,SKU-CAN00805,Wireless Audio,Quest,White,SUP028,China,2013-07-26,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the quest family and supplied by candle with a 12-month warranty."
PRD0806,Vela Ridge 905,Smart Home,Vela,351.54,222.58,2012,12,0.342,SKU-VEL00806,Home Automation,Ridge,Red,SUP029,Australia,2012-03-10,GST_STANDARD,Protective case,False,True,"home automation designed for app-controlled room lighting, in the ridge family and supplied by vela with a 12-month warranty."
PRD0807,Candle Arc 906,Gaming,Candle,1766.65,1307.24,2015,24,1.036,SKU-CAN00807,Gaming Hardware,Shift,Graphite,SUP030,Australia,2015-11-19,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the shift family and supplied by candle with a 24-month warranty."
PRD0808,Vela Echo 907,Wearable,Vela,566.96,331.87,2013,12,0.101,SKU-VEL00808,Health Wearable,Spark,Silver,SUP031,China,2013-01-02,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the spark family and supplied by vela with a 12-month warranty."
PRD0809,Candle Orbit 908,Networking,Candle,217.32,116.41,2015,24,0.612,SKU-CAN00809,Connected Network,Vista,Graphite,SUP032,Australia,2015-07-20,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the vista family and supplied by candle with a 24-month warranty."
PRD0810,Vela Spark 909,Accessory,Vela,325.73,229.92,2012,12,0.204,SKU-VEL00810,Mobile Accessory,Wave,White,SUP033,China,2012-08-17,GST_STANDARD,Box,False,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the wave family and supplied by vela with a 12-month warranty."
PRD0811,Candle Bloom 910,Laptop,Candle,1099.78,814.55,2016,24,1.962,SKU-CAN00811,Ultrabook,Arc,Graphite,SUP034,Japan,2016-09-07,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the arc family and supplied by candle with a 24-month warranty."
PRD0812,Vela Halo 911,Smartphone,Vela,972.39,714.8,2015,24,0.236,SKU-VEL00812,5G Smartphone,Atlas,Gold,SUP035,China,2015-06-11,GST_STANDARD,Protective case,False,True,"5g smartphone designed for mobile photography and messaging, in the atlas family and supplied by vela with a 24-month warranty."
PRD0813,Candle Quest 912,Tablet,Candle,772.8,576.32,2016,24,0.654,SKU-CAN00813,Productivity Tablet,Bloom,Gold,SUP036,China,2016-02-08,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for portable media and video calls, in the bloom family and supplied by candle with a 24-month warranty."
PRD0814,Vela Wave 913,Home Entertainment,Vela,1407.66,940.64,2016,24,10.137,SKU-VEL00814,Smart Display,Core,Green,SUP037,Vietnam,2016-11-03,GST_STANDARD,Protective case,False,True,"smart display designed for music and spoken-content playback, in the core family and supplied by vela with a 24-month warranty."
PRD0815,Candle Edge 914,Audio,Candle,748.08,382.77,2015,12,0.526,SKU-CAN00815,Wireless Audio,Edge,Black,SUP001,Vietnam,2015-11-14,GST_STANDARD,Protective case,False,True,"wireless audio designed for music during focused desk work, in the edge family and supplied by candle with a 12-month warranty."
PRD0816,Vela Nova 915,Smart Home,Vela,213.13,111.05,2013,12,0.478,SKU-VEL00816,Home Automation,Echo,Blue,SUP002,Malaysia,2013-10-12,GST_STANDARD,Protective case,True,False,"home automation designed for scheduled control of a household power outlet, in the echo family and supplied by vela with a 12-month warranty."
PRD0817,Candle Shift 916,Gaming,Candle,2143.54,1362.68,2016,24,1.432,SKU-CAN00817,Gaming Hardware,Flux,Red,SUP003,Australia,2016-10-14,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for casual games in a shared room, in the flux family and supplied by candle with a 24-month warranty."
PRD0818,Vela Atlas 917,Wearable,Vela,1065.11,605.71,2016,12,0.104,SKU-VEL00818,Health Wearable,Halo,Blue,SUP004,Malaysia,2016-07-20,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the halo family and supplied by vela with a 12-month warranty."
PRD0819,Candle Flux 918,Networking,Candle,282.56,172.94,2012,24,0.671,SKU-CAN00819,Connected Network,Lumen,Green,SUP005,Malaysia,2012-11-18,GST_STANDARD,Box,False,False,"connected network designed for connecting several shared household devices, in the lumen family and supplied by candle with a 24-month warranty."
PRD0820,Vela Pulse 919,Accessory,Vela,135.5,81.86,2015,12,0.152,SKU-VEL00820,Mobile Accessory,Nova,Blue,SUP006,Malaysia,2015-11-27,GST_STANDARD,Box,False,True,"mobile accessory designed for protective storage during travel, in the nova family and supplied by vela with a 12-month warranty."
PRD0821,Candle Vista 920,Laptop,Candle,1235.41,599.02,2012,24,1.859,SKU-CAN00821,Ultrabook,Orbit,Black,SUP007,Vietnam,2012-09-08,GST_STANDARD,Protective case,False,True,"ultrabook designed for creative projects and media editing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0822,Vela Core 921,Smartphone,Vela,1374.65,1006.22,2013,24,0.276,SKU-VEL00822,5G Smartphone,Pulse,Black,SUP008,China,2013-12-22,GST_STANDARD,Protective case,True,True,"5g smartphone designed for work calls and calendar management, in the pulse family and supplied by vela with a 24-month warranty."
PRD0823,Candle Lumen 922,Tablet,Candle,631.56,373.38,2014,24,0.651,SKU-CAN00823,Productivity Tablet,Quest,Red,SUP009,Malaysia,2014-05-26,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0824,Vela Ridge 923,Home Entertainment,Vela,3509.94,2346.92,2015,24,9.343,SKU-VEL00824,Smart Display,Ridge,Graphite,SUP010,Malaysia,2015-02-04,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0825,Candle Arc 924,Audio,Candle,606.92,323.72,2014,12,0.526,SKU-CAN00825,Wireless Audio,Shift,Graphite,SUP011,Malaysia,2014-09-16,GST_STANDARD,Protective case,True,True,"wireless audio designed for video calls and online classes, in the shift family and supplied by candle with a 12-month warranty."
PRD0826,Vela Echo 925,Smart Home,Vela,402.15,199.36,2013,12,0.354,SKU-VEL00826,Home Automation,Spark,Graphite,SUP012,Vietnam,2013-03-25,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the spark family and supplied by vela with a 12-month warranty."
PRD0827,Candle Orbit 926,Gaming,Candle,1290.81,930.81,2013,24,1.309,SKU-CAN00827,Gaming Hardware,Vista,White,SUP013,Korea,2013-01-07,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for competitive play and voice communication, in the vista family and supplied by candle with a 24-month warranty."
PRD0828,Vela Spark 927,Wearable,Vela,457.81,237.98,2016,12,0.088,SKU-VEL00828,Health Wearable,Wave,White,SUP014,China,2016-11-13,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the wave family and supplied by vela with a 12-month warranty."
PRD0829,Candle Bloom 928,Networking,Candle,964.04,607.74,2015,24,0.896,SKU-CAN00829,Connected Network,Arc,Black,SUP015,Japan,2015-06-20,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the arc family and supplied by candle with a 24-month warranty."
PRD0830,Vela Halo 929,Accessory,Vela,57.62,38.54,2013,12,0.224,SKU-VEL00830,Mobile Accessory,Atlas,Black,SUP016,Australia,2013-03-13,GST_STANDARD,Box,False,True,"mobile accessory designed for charging-cable organisation, in the atlas family and supplied by vela with a 12-month warranty."
PRD0831,Candle Quest 930,Laptop,Candle,2373.29,1624.53,2015,24,1.937,SKU-CAN00831,Ultrabook,Bloom,Black,SUP017,China,2015-10-01,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the bloom family and supplied by candle with a 24-month warranty."
PRD0832,Vela Wave 931,Smartphone,Vela,1257.86,724.11,2016,24,0.16,SKU-VEL00832,5G Smartphone,Core,White,SUP018,Malaysia,2016-01-18,GST_STANDARD,Box,False,True,"5g smartphone designed for travel planning and media use, in the core family and supplied by vela with a 24-month warranty."
PRD0833,Candle Edge 932,Tablet,Candle,941.26,475.83,2012,24,0.767,SKU-CAN00833,Productivity Tablet,Edge,White,SUP019,Vietnam,2012-01-21,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the edge family and supplied by candle with a 24-month warranty."
PRD0834,Vela Nova 933,Home Entertainment,Vela,2605.19,1599.6,2015,24,5.483,SKU-VEL00834,Smart Display,Echo,Graphite,SUP020,Malaysia,2015-02-08,GST_STANDARD,Recycled box,True,True,"smart display designed for casual living-room gaming, in the echo family and supplied by vela with a 24-month warranty."
PRD0835,Candle Shift 934,Audio,Candle,982.79,539.61,2013,12,0.602,SKU-CAN00835,Wireless Audio,Flux,Red,SUP021,Japan,2013-09-20,GST_STANDARD,Protective case,True,False,"wireless audio designed for shared-room music playback, in the flux family and supplied by candle with a 12-month warranty."
PRD0836,Vela Atlas 935,Smart Home,Vela,826.24,514.18,2015,12,0.473,SKU-VEL00836,Home Automation,Halo,Blue,SUP022,Korea,2015-02-24,GST_STANDARD,Recycled box,True,True,"home automation designed for door and window activity alerts, in the halo family and supplied by vela with a 12-month warranty."
PRD0837,Candle Flux 936,Gaming,Candle,471.38,261.47,2013,24,0.932,SKU-CAN00837,Gaming Hardware,Lumen,Black,SUP023,Malaysia,2013-05-02,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the lumen family and supplied by candle with a 24-month warranty."
PRD0838,Vela Pulse 937,Wearable,Vela,904.43,456.82,2014,12,0.098,SKU-VEL00838,Health Wearable,Nova,Blue,SUP024,Vietnam,2014-10-25,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the nova family and supplied by vela with a 12-month warranty."
PRD0839,Candle Vista 938,Networking,Candle,1311.55,845.34,2016,24,0.789,SKU-CAN00839,Connected Network,Orbit,Red,SUP025,Vietnam,2016-09-12,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the orbit family and supplied by candle with a 24-month warranty."
PRD0840,Vela Core 939,Accessory,Vela,48.65,35.05,2015,12,0.192,SKU-VEL00840,Mobile Accessory,Pulse,Graphite,SUP026,Vietnam,2015-10-01,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the pulse family and supplied by vela with a 12-month warranty."
PRD0841,Candle Lumen 940,Laptop,Candle,2157.33,1572.4,2013,24,2.032,SKU-CAN00841,Ultrabook,Quest,Green,SUP027,Malaysia,2013-07-23,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0842,Vela Ridge 941,Smartphone,Vela,1418.63,903.06,2015,24,0.192,SKU-VEL00842,5G Smartphone,Ridge,Red,SUP028,Vietnam,2015-01-27,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the ridge family and supplied by vela with a 24-month warranty."
PRD0843,Candle Arc 942,Tablet,Candle,676.52,472.09,2012,24,0.636,SKU-CAN00843,Productivity Tablet,Shift,Gold,SUP029,Vietnam,2012-09-05,GST_STANDARD,Protective case,True,True,"productivity tablet designed for drawing and lightweight creative work, in the shift family and supplied by candle with a 24-month warranty."
PRD0844,Vela Echo 943,Home Entertainment,Vela,1595.23,1060.16,2017,24,6.951,SKU-VEL00844,Smart Display,Spark,Red,SUP030,Vietnam,2017-06-07,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0845,Candle Orbit 944,Audio,Candle,1093.84,690.62,2016,12,0.468,SKU-CAN00845,Wireless Audio,Vista,Black,SUP031,Vietnam,2016-04-16,GST_STANDARD,Recycled box,False,True,"wireless audio designed for long listening sessions at home, in the vista family and supplied by candle with a 12-month warranty."
PRD0846,Vela Spark 945,Smart Home,Vela,427.97,299.0,2015,12,0.38,SKU-VEL00846,Home Automation,Wave,Blue,SUP032,Japan,2015-05-10,GST_STANDARD,Recycled box,True,True,"home automation designed for automated blind and curtain routines, in the wave family and supplied by vela with a 12-month warranty."
