order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0011082,HORD003528,PRD0893,1,739.92,739.92
HITM0011083,HORD003528,PRD0286,1,159.28,159.28
HITM0011084,HORD003528,PRD0144,1,2737.49,2737.49
HITM0011085,HORD003528,PRD0016,1,255.89,255.89
HITM0011086,HORD003529,PRD0996,2,643.77,1287.54
HITM0011087,HORD003529,PRD0155,1,372.71,372.71
HITM0011088,HORD003529,PRD0446,1,132.64,132.64
HITM0011089,HORD003530,PRD0696,1,137.51,137.51
HITM0011090,HORD003530,PRD0443,1,393.59,393.59
HITM0011091,HORD003530,PRD0235,1,452.44,452.44
HITM0011092,HORD003531,PRD0446,1,132.64,132.64
HITM0011093,HORD003531,PRD0344,1,2796.46,2796.46
HITM0011094,HORD003531,PRD0805,1,997.5,997.5
HITM0011095,HORD003532,PRD0607,1,1809.95,1809.95
HITM0011096,HORD003532,PRD0905,1,951.23,951.23
HITM0011097,HORD003532,PRD0616,1,480.04,480.04
HITM0011098,HORD003533,PRD0825,1,606.92,606.92
HITM0011099,HORD003533,PRD0849,1,272.8,272.8
HITM0011100,HORD003533,PRD0374,1,1846.98,1846.98
HITM0011101,HORD003533,PRD0102,1,1075.3,1075.3
HITM0011102,HORD003534,PRD0479,1,527.96,527.96
HITM0011103,HORD003534,PRD0150,1,338.38,338.38
HITM0011104,HORD003535,PRD0653,1,608.0,608.0
HITM0011105,HORD003536,PRD0537,1,669.66,669.66
HITM0011106,HORD003536,PRD0136,1,360.6,360.6
HITM0011107,HORD003536,PRD0795,1,1118.81,1118.81
HITM0011108,HORD003537,PRD0286,2,159.28,318.56
HITM0011109,HORD003537,PRD0006,1,319.31,319.31
HITM0011110,HORD003537,PRD0882,1,404.51,404.51
HITM0011111,HORD003538,PRD0310,1,83.71,83.71
HITM0011112,HORD003538,PRD0883,1,1440.86,1440.86
HITM0011113,HORD003539,PRD0650,2,233.76,467.52
HITM0011114,HORD003539,PRD0301,1,1027.91,1027.91
HITM0011115,HORD003540,PRD0826,1,402.15,402.15
HITM0011116,HORD003540,PRD0883,1,1440.86,1440.86
HITM0011117,HORD003540,PRD0823,1,631.56,631.56
HITM0011118,HORD003540,PRD0319,1,882.45,882.45
HITM0011119,HORD003541,PRD0299,1,1325.19,1325.19
HITM0011120,HORD003542,PRD0447,2,388.49,776.98
HITM0011121,HORD003542,PRD0989,3,1013.01,3039.03
HITM0011122,HORD003542,PRD0083,3,1563.94,4691.82
HITM0011123,HORD003542,PRD0310,1,83.71,83.71
HITM0011124,HORD003543,PRD0950,1,71.67,71.67
HITM0011125,HORD003543,PRD0974,1,701.83,701.83
HITM0011126,HORD003543,PRD0147,1,1002.37,1002.37
HITM0011127,HORD003544,PRD0580,2,180.48,360.96
HITM0011128,HORD003545,PRD0297,1,2214.14,2214.14
HITM0011129,HORD003545,PRD0531,1,2292.33,2292.33
HITM0011130,HORD003545,PRD0378,1,472.12,472.12
HITM0011131,HORD003545,PRD0812,1,972.39,972.39
HITM0011132,HORD003545,PRD0189,1,325.61,325.61
HITM0011133,HORD003546,PRD0938,1,929.59,929.59
HITM0011134,HORD003546,PRD0215,1,273.66,273.66
HITM0011135,HORD003546,PRD0484,1,1093.53,1093.53
HITM0011136,HORD003546,PRD0264,1,2735.39,2735.39
HITM0011137,HORD003547,PRD0816,1,213.13,213.13
HITM0011138,HORD003547,PRD0947,1,451.51,451.51
HITM0011139,HORD003548,PRD0750,2,181.18,362.36
HITM0011140,HORD003548,PRD0966,1,539.91,539.91
HITM0011141,HORD003548,PRD0118,1,578.97,578.97
HITM0011142,HORD003548,PRD0647,1,818.2,818.2
HITM0011143,HORD003549,PRD0762,1,1038.24,1038.24
HITM0011144,HORD003549,PRD0705,1,200.18,200.18
HITM0011145,HORD003549,PRD0845,1,1093.84,1093.84
HITM0011146,HORD003550,PRD0871,1,3102.51,3102.51
HITM0011147,HORD003550,PRD0280,1,149.57,149.57
HITM0011148,HORD003551,PRD0569,1,238.57,238.57
HITM0011149,HORD003551,PRD0889,2,893.76,1787.52
HITM0011150,HORD003551,PRD0372,1,943.73,943.73
HITM0011151,HORD003551,PRD0646,1,155.12,155.12
HITM0011152,HORD003552,PRD0988,1,236.45,236.45
HITM0011153,HORD003552,PRD0796,3,214.68,644.04
HITM0011154,HORD003552,PRD0251,2,2656.31,5312.62
HITM0011155,HORD003553,PRD0668,1,982.03,982.03
HITM0011156,HORD003553,PRD0881,3,1901.2,5703.6
HITM0011157,HORD003554,PRD0395,1,366.66,366.66
HITM0011158,HORD003555,PRD0691,1,2536.12,2536.12
HITM0011159,HORD003555,PRD0880,1,148.01,148.01
HITM0011160,HORD003555,PRD0130,3,234.4,703.2
HITM0011161,HORD003555,PRD0699,1,508.79,508.79
HITM0011162,HORD003555,PRD0196,2,483.11,966.22
HITM0011163,HORD003556,PRD0201,1,2237.43,2237.43
HITM0011164,HORD003556,PRD0194,1,537.22,537.22
HITM0011165,HORD003556,PRD0137,2,1138.46,2276.92
HITM0011166,HORD003556,PRD0006,1,319.31,319.31
HITM0011167,HORD003557,PRD0368,1,372.64,372.64
HITM0011168,HORD003558,PRD0312,2,1449.43,2898.86
HITM0011169,HORD003558,PRD0907,1,1941.5,1941.5
HITM0011170,HORD003559,PRD0687,3,729.09,2187.27
HITM0011171,HORD003559,PRD0178,1,184.26,184.26
HITM0011172,HORD003559,PRD0684,1,2250.74,2250.74
HITM0011173,HORD003559,PRD0334,2,2155.76,4311.52
HITM0011174,HORD003560,PRD0409,1,178.56,178.56
HITM0011175,HORD003560,PRD0407,1,607.64,607.64
HITM0011176,HORD003560,PRD0439,1,1460.48,1460.48
HITM0011177,HORD003560,PRD0935,1,41.85,41.85
HITM0011178,HORD003561,PRD0703,1,289.3,289.3
HITM0011179,HORD003561,PRD0956,1,86.17,86.17
HITM0011180,HORD003561,PRD0586,2,110.38,220.76
HITM0011181,HORD003562,PRD0066,2,66.71,133.42
HITM0011182,HORD003562,PRD0407,1,607.64,607.64
HITM0011183,HORD003562,PRD0901,1,1092.12,1092.12
HITM0011184,HORD003562,PRD0115,1,678.71,678.71
HITM0011185,HORD003563,PRD0903,1,805.15,805.15
HITM0011186,HORD003563,PRD0051,1,2153.52,2153.52
HITM0011187,HORD003563,PRD0094,1,627.77,627.77
HITM0011188,HORD003563,PRD0950,1,71.67,71.67
HITM0011189,HORD003563,PRD0042,1,1502.85,1502.85
HITM0011190,HORD003564,PRD0147,2,1002.37,2004.74
HITM0011191,HORD003564,PRD0752,2,1395.28,2790.56
HITM0011192,HORD003564,PRD0645,2,206.79,413.58
HITM0011193,HORD003564,PRD0576,1,30.87,30.87
HITM0011194,HORD003565,PRD0545,2,219.94,439.88
HITM0011195,HORD003565,PRD0415,1,78.5,78.5
HITM0011196,HORD003565,PRD0654,3,2311.57,6934.71
HITM0011197,HORD003566,PRD0470,1,116.53,116.53
HITM0011198,HORD003566,PRD0519,1,1464.8,1464.8
HITM0011199,HORD003566,PRD0633,1,1190.36,1190.36
HITM0011200,HORD003567,PRD0066,2,66.71,133.42
HITM0011201,HORD003567,PRD0778,2,769.84,1539.68
HITM0011202,HORD003567,PRD0117,1,684.24,684.24
HITM0011203,HORD003568,PRD0790,1,110.86,110.86
HITM0011204,HORD003568,PRD0007,1,1073.56,1073.56
HITM0011205,HORD003568,PRD0832,1,1257.86,1257.86
HITM0011206,HORD003568,PRD0156,2,402.17,804.34
HITM0011207,HORD003569,PRD0400,1,158.67,158.67
HITM0011208,HORD003569,PRD0490,1,337.69,337.69
HITM0011209,HORD003569,PRD0451,1,2851.18,2851.18
HITM0011210,HORD003569,PRD0085,1,477.42,477.42
HITM0011211,HORD003570,PRD0895,1,1012.5,1012.5
HITM0011212,HORD003570,PRD0445,1,1026.22,1026.22
HITM0011213,HORD003570,PRD0507,1,2282.08,2282.08
HITM0011214,HORD003571,PRD0385,1,272.03,272.03
HITM0011215,HORD003571,PRD0781,1,2891.34,2891.34
HITM0011216,HORD003571,PRD0459,1,553.35,553.35
HITM0011217,HORD003572,PRD0022,1,1385.01,1385.01
HITM0011218,HORD003572,PRD0796,1,214.68,214.68
HITM0011219,HORD003572,PRD0547,1,2316.63,2316.63
HITM0011220,HORD003573,PRD0252,1,457.51,457.51
HITM0011221,HORD003573,PRD0465,3,276.29,828.87
HITM0011222,HORD003573,PRD0634,1,2121.75,2121.75
HITM0011223,HORD003573,PRD0391,1,1914.32,1914.32
HITM0011224,HORD003574,PRD0722,1,373.93,373.93
HITM0011225,HORD003575,PRD0728,1,649.9,649.9
HITM0011226,HORD003575,PRD0938,1,929.59,929.59
HITM0011227,HORD003576,PRD0409,2,178.56,357.12
HITM0011228,HORD003576,PRD0201,1,2237.43,2237.43
HITM0011229,HORD003576,PRD0280,2,149.57,299.14
HITM0011230,HORD003577,PRD0389,1,452.02,452.02
HITM0011231,HORD003577,PRD0303,1,1580.3,1580.3
HITM0011232,HORD003577,PRD0165,1,471.13,471.13
HITM0011233,HORD003577,PRD0086,1,747.25,747.25
HITM0011234,HORD003578,PRD0623,1,1221.11,1221.11
HITM0011235,HORD003578,PRD0265,1,94.03,94.03
HITM0011236,HORD003578,PRD0706,1,173.61,173.61
HITM0011237,HORD003578,PRD0327,1,1792.58,1792.58
HITM0011238,HORD003578,PRD0595,1,758.18,758.18
HITM0011239,HORD003579,PRD0956,2,86.17,172.34
HITM0011240,HORD003579,PRD0963,1,464.21,464.21
HITM0011241,HORD003579,PRD0190,1,274.29,274.29
HITM0011242,HORD003579,PRD0150,1,338.38,338.38
HITM0011243,HORD003580,PRD0897,1,368.24,368.24
HITM0011244,HORD003580,PRD0216,1,503.39,503.39
HITM0011245,HORD003581,PRD0854,1,2184.3,2184.3
HITM0011246,HORD003581,PRD0980,1,286.55,286.55
HITM0011247,HORD003581,PRD0910,1,19.2,19.2
HITM0011248,HORD003582,PRD0127,2,415.41,830.82
HITM0011249,HORD003582,PRD0711,1,2949.82,2949.82
HITM0011250,HORD003582,PRD0135,1,1054.93,1054.93
HITM0011251,HORD003582,PRD0549,1,290.7,290.7
HITM0011252,HORD003583,PRD0101,1,1188.71,1188.71
HITM0011253,HORD003583,PRD0532,1,1430.86,1430.86
HITM0011254,HORD003583,PRD0890,1,279.59,279.59
HITM0011255,HORD003583,PRD0028,2,831.06,1662.12
HITM0011256,HORD003584,PRD0198,1,736.33,736.33
HITM0011257,HORD003584,PRD0587,1,1683.8,1683.8
HITM0011258,HORD003584,PRD0946,1,643.19,643.19
HITM0011259,HORD003584,PRD0070,1,376.35,376.35
HITM0011260,HORD003585,PRD0819,1,282.56,282.56
HITM0011261,HORD003585,PRD0921,1,2084.12,2084.12
HITM0011262,HORD003586,PRD0144,1,2737.49,2737.49
HITM0011263,HORD003586,PRD0996,1,643.77,643.77
HITM0011264,HORD003586,PRD0539,1,968.63,968.63
HITM0011265,HORD003586,PRD0300,2,305.18,610.36
HITM0011266,HORD003587,PRD0235,3,452.44,1357.32
HITM0011267,HORD003587,PRD0686,1,654.4,654.4
HITM0011268,HORD003587,PRD0573,1,281.0,281.0
HITM0011269,HORD003587,PRD0560,2,414.95,829.9
HITM0011270,HORD003588,PRD0592,1,471.73,471.73
HITM0011271,HORD003588,PRD0586,1,110.38,110.38
HITM0011272,HORD003588,PRD0163,1,459.77,459.77
HITM0011273,HORD003588,PRD0293,1,1414.37,1414.37
HITM0011274,HORD003588,PRD0370,2,285.36,570.72
HITM0011275,HORD003589,PRD0925,1,327.94,327.94
HITM0011276,HORD003590,PRD0521,1,2581.65,2581.65
HITM0011277,HORD003590,PRD0991,1,1900.16,1900.16
HITM0011278,HORD003590,PRD0057,1,768.67,768.67
HITM0011279,HORD003590,PRD0111,1,2227.8,2227.8
HITM0011280,HORD003591,PRD0992,2,1671.9,3343.8
HITM0011281,HORD003591,PRD0834,1,2605.19,2605.19
HITM0011282,HORD003591,PRD0580,1,180.48,180.48
HITM0011283,HORD003591,PRD0948,2,583.21,1166.42
HITM0011284,HORD003592,PRD0462,2,595.57,1191.14
HITM0011285,HORD003592,PRD0670,1,152.13,152.13
HITM0011286,HORD003593,PRD0305,1,260.29,260.29
HITM0011287,HORD003593,PRD0050,1,56.24,56.24
HITM0011288,HORD003593,PRD0076,1,729.89,729.89
HITM0011289,HORD003594,PRD0676,1,499.99,499.99
HITM0011290,HORD003594,PRD0989,2,1013.01,2026.02
HITM0011291,HORD003595,PRD0252,1,457.51,457.51
HITM0011292,HORD003595,PRD0397,2,1333.88,2667.76
HITM0011293,HORD003595,PRD0562,2,1226.97,2453.94
HITM0011294,HORD003596,PRD0685,1,963.7,963.7
HITM0011295,HORD003596,PRD0949,2,541.69,1083.38
HITM0011296,HORD003596,PRD0540,1,369.8,369.8
HITM0011297,HORD003596,PRD0638,1,249.29,249.29
HITM0011298,HORD003596,PRD0219,1,227.25,227.25
HITM0011299,HORD003597,PRD0816,1,213.13,213.13
HITM0011300,HORD003597,PRD0014,1,953.24,953.24
HITM0011301,HORD003597,PRD0449,1,483.76,483.76
HITM0011302,HORD003598,PRD0430,2,126.46,252.92
HITM0011303,HORD003598,PRD0687,3,729.09,2187.27
HITM0011304,HORD003598,PRD0961,1,1295.76,1295.76
HITM0011305,HORD003598,PRD0397,1,1333.88,1333.88
HITM0011306,HORD003599,PRD0408,1,1038.75,1038.75
HITM0011307,HORD003599,PRD0483,1,998.58,998.58
HITM0011308,HORD003599,PRD0084,1,1560.4,1560.4
HITM0011309,HORD003600,PRD0461,1,1664.1,1664.1
HITM0011310,HORD003600,PRD0403,1,615.54,615.54
HITM0011311,HORD003601,PRD0213,1,1091.55,1091.55
HITM0011312,HORD003601,PRD0309,1,1023.7,1023.7
HITM0011313,HORD003601,PRD1000,1,120.72,120.72
HITM0011314,HORD003601,PRD0700,1,105.41,105.41
HITM0011315,HORD003602,PRD0406,1,403.51,403.51
HITM0011316,HORD003602,PRD0575,1,177.67,177.67
HITM0011317,HORD003602,PRD0315,2,197.15,394.3
HITM0011318,HORD003602,PRD0821,2,1235.41,2470.82
HITM0011319,HORD003603,PRD0252,1,457.51,457.51
HITM0011320,HORD003603,PRD0454,2,1098.4,2196.8
HITM0011321,HORD003603,PRD0120,2,46.82,93.64
HITM0011322,HORD003603,PRD0170,2,202.15,404.3
HITM0011323,HORD003604,PRD0440,1,57.41,57.41
HITM0011324,HORD003604,PRD0645,1,206.79,206.79
HITM0011325,HORD003604,PRD0825,1,606.92,606.92
HITM0011326,HORD003604,PRD0905,1,951.23,951.23
HITM0011327,HORD003605,PRD0173,3,1519.14,4557.42
HITM0011328,HORD003605,PRD0611,1,1787.47,1787.47
HITM0011329,HORD003606,PRD0346,1,291.88,291.88
HITM0011330,HORD003606,PRD0659,1,1247.76,1247.76
HITM0011331,HORD003606,PRD0288,2,324.08,648.16
HITM0011332,HORD003606,PRD0910,1,19.2,19.2
HITM0011333,HORD003607,PRD0585,1,81.84,81.84
HITM0011334,HORD003607,PRD0489,2,1207.96,2415.92
HITM0011335,HORD003607,PRD0272,1,830.69,830.69
HITM0011336,HORD003608,PRD0708,1,545.08,545.08
HITM0011337,HORD003608,PRD0857,1,998.5,998.5
HITM0011338,HORD003608,PRD0976,2,838.03,1676.06
HITM0011339,HORD003608,PRD0806,1,351.54,351.54
HITM0011340,HORD003609,PRD0365,2,1165.16,2330.32
HITM0011341,HORD003609,PRD0385,1,272.03,272.03
HITM0011342,HORD003609,PRD0345,1,437.36,437.36
HITM0011343,HORD003609,PRD0952,1,550.92,550.92
HITM0011344,HORD003610,PRD0599,2,854.55,1709.1
HITM0011345,HORD003610,PRD0480,1,379.33,379.33
HITM0011346,HORD003610,PRD0463,2,1498.56,2997.12
HITM0011347,HORD003611,PRD0706,2,173.61,347.22
HITM0011348,HORD003611,PRD0472,2,658.25,1316.5
HITM0011349,HORD003612,PRD0108,1,462.45,462.45
HITM0011350,HORD003612,PRD0756,2,238.54,477.08
HITM0011351,HORD003612,PRD0777,1,666.99,666.99
HITM0011352,HORD003612,PRD0510,2,176.33,352.66
HITM0011353,HORD003613,PRD0785,1,91.04,91.04
HITM0011354,HORD003613,PRD0948,2,583.21,1166.42
HITM0011355,HORD003614,PRD0506,1,760.73,760.73
HITM0011356,HORD003615,PRD0820,1,135.5,135.5
HITM0011357,HORD003615,PRD0604,2,3124.49,6248.98
HITM0011358,HORD003615,PRD0883,1,1440.86,1440.86
HITM0011359,HORD003615,PRD0065,1,515.94,515.94
HITM0011360,HORD003615,PRD0471,1,1997.5,1997.5
HITM0011361,HORD003616,PRD0493,1,1091.53,1091.53
HITM0011362,HORD003616,PRD0378,3,472.12,1416.36
HITM0011363,HORD003616,PRD0515,1,1139.31,1139.31
HITM0011364,HORD003617,PRD0964,1,449.57,449.57
HITM0011365,HORD003617,PRD0349,1,1056.93,1056.93
HITM0011366,HORD003617,PRD0139,1,1416.61,1416.61
HITM0011367,HORD003617,PRD0686,2,654.4,1308.8
HITM0011368,HORD003617,PRD0582,1,1854.66,1854.66
HITM0011369,HORD003618,PRD0427,1,1212.42,1212.42
HITM0011370,HORD003618,PRD0226,1,497.16,497.16
HITM0011371,HORD003618,PRD0675,2,98.97,197.94
HITM0011372,HORD003619,PRD0907,3,1941.5,5824.5
HITM0011373,HORD003619,PRD0585,1,81.84,81.84
HITM0011374,HORD003620,PRD0128,2,237.78,475.56
HITM0011375,HORD003620,PRD0109,1,326.84,326.84
HITM0011376,HORD003620,PRD0272,1,830.69,830.69
HITM0011377,HORD003620,PRD0087,1,164.58,164.58
HITM0011378,HORD003621,PRD0749,1,529.95,529.95
HITM0011379,HORD003621,PRD0945,2,113.23,226.46
HITM0011380,HORD003621,PRD0444,1,617.76,617.76
HITM0011381,HORD003621,PRD0291,2,2517.39,5034.78
HITM0011382,HORD003622,PRD0788,1,319.54,319.54
HITM0011383,HORD003622,PRD0622,1,678.69,678.69
HITM0011384,HORD003622,PRD0389,2,452.02,904.04
HITM0011385,HORD003622,PRD0886,1,529.82,529.82
HITM0011386,HORD003623,PRD0463,2,1498.56,2997.12
HITM0011387,HORD003623,PRD0115,1,678.71,678.71
HITM0011388,HORD003623,PRD0678,1,597.3,597.3
HITM0011389,HORD003624,PRD0443,1,393.59,393.59
HITM0011390,HORD003624,PRD0819,1,282.56,282.56
HITM0011391,HORD003625,PRD0806,1,351.54,351.54
HITM0011392,HORD003626,PRD0400,1,158.67,158.67
HITM0011393,HORD003626,PRD0524,1,3613.52,3613.52
HITM0011394,HORD003626,PRD0536,1,274.78,274.78
HITM0011395,HORD003626,PRD0166,1,401.82,401.82
HITM0011396,HORD003627,PRD0260,1,386.46,386.46
HITM0011397,HORD003627,PRD0634,1,2121.75,2121.75
HITM0011398,HORD003628,PRD0110,1,110.2,110.2
HITM0011399,HORD003628,PRD0496,1,223.21,223.21
HITM0011400,HORD003628,PRD0469,1,710.35,710.35
HITM0011401,HORD003628,PRD0640,2,415.26,830.52
HITM0011402,HORD003629,PRD0113,2,418.73,837.46
HITM0011403,HORD003629,PRD0114,1,2474.92,2474.92
HITM0011404,HORD003629,PRD0079,1,1319.99,1319.99
HITM0011405,HORD003629,PRD0346,1,291.88,291.88
HITM0011406,HORD003630,PRD0367,1,179.97,179.97
HITM0011407,HORD003630,PRD0784,1,1118.82,1118.82
HITM0011408,HORD003631,PRD0865,2,308.23,616.46
HITM0011409,HORD003632,PRD0154,2,3096.85,6193.7
HITM0011410,HORD003632,PRD0980,2,286.55,573.1
HITM0011411,HORD003632,PRD0526,2,84.58,169.16
HITM0011412,HORD003633,PRD0416,1,420.25,420.25
HITM0011413,HORD003633,PRD0573,1,281.0,281.0
HITM0011414,HORD003634,PRD0885,1,689.68,689.68
HITM0011415,HORD003634,PRD0520,1,298.12,298.12
HITM0011416,HORD003634,PRD0458,1,960.04,960.04
HITM0011417,HORD003635,PRD0816,2,213.13,426.26
HITM0011418,HORD003635,PRD0758,1,282.47,282.47
HITM0011419,HORD003635,PRD0610,2,159.67,319.34
HITM0011420,HORD003635,PRD0987,1,1413.83,1413.83
HITM0011421,HORD003635,PRD0008,1,146.16,146.16
HITM0011422,HORD003636,PRD0868,1,956.14,956.14
HITM0011423,HORD003636,PRD0100,1,206.02,206.02
HITM0011424,HORD003637,PRD0491,2,1885.4,3770.8
HITM0011425,HORD003637,PRD0947,1,451.51,451.51
HITM0011426,HORD003637,PRD0935,1,41.85,41.85
HITM0011427,HORD003638,PRD0326,1,62.48,62.48
HITM0011428,HORD003638,PRD0671,1,1480.66,1480.66
HITM0011429,HORD003638,PRD0997,1,1971.69,1971.69
HITM0011430,HORD003638,PRD0016,1,255.89,255.89
HITM0011431,HORD003639,PRD0812,1,972.39,972.39
HITM0011432,HORD003639,PRD0830,2,57.62,115.24
HITM0011433,HORD003639,PRD0101,1,1188.71,1188.71
HITM0011434,HORD003639,PRD0847,1,370.04,370.04
HITM0011435,HORD003640,PRD0881,1,1901.2,1901.2
HITM0011436,HORD003640,PRD0836,1,826.24,826.24
HITM0011437,HORD003640,PRD0669,1,603.87,603.87
HITM0011438,HORD003640,PRD0549,1,290.7,290.7
HITM0011439,HORD003640,PRD0459,1,553.35,553.35
HITM0011440,HORD003641,PRD0031,3,2841.2,8523.6
HITM0011441,HORD003641,PRD0424,1,2256.09,2256.09
HITM0011442,HORD003642,PRD0583,1,1333.03,1333.03
HITM0011443,HORD003642,PRD0640,1,415.26,415.26
HITM0011444,HORD003643,PRD0160,1,140.78,140.78
HITM0011445,HORD003643,PRD0988,2,236.45,472.9
HITM0011446,HORD003643,PRD0907,1,1941.5,1941.5
HITM0011447,HORD003643,PRD0767,1,2003.56,2003.56
HITM0011448,HORD003643,PRD0449,1,483.76,483.76
HITM0011449,HORD003644,PRD0575,1,177.67,177.67
HITM0011450,HORD003645,PRD0457,1,1014.79,1014.79
HITM0011451,HORD003645,PRD0698,2,445.24,890.48
HITM0011452,HORD003645,PRD0430,1,126.46,126.46
HITM0011453,HORD003646,PRD0950,1,71.67,71.67
HITM0011454,HORD003646,PRD0838,2,904.43,1808.86
HITM0011455,HORD003646,PRD0326,1,62.48,62.48
HITM0011456,HORD003646,PRD0469,1,710.35,710.35
HITM0011457,HORD003647,PRD0734,1,3509.26,3509.26
HITM0011458,HORD003647,PRD0124,2,659.93,1319.86
HITM0011459,HORD003647,PRD0785,1,91.04,91.04
HITM0011460,HORD003647,PRD0148,2,457.28,914.56
HITM0011461,HORD003648,PRD0955,1,56.91,56.91
HITM0011462,HORD003648,PRD0192,1,796.68,796.68
HITM0011463,HORD003649,PRD0592,1,471.73,471.73
HITM0011464,HORD003649,PRD0343,1,1104.21,1104.21
HITM0011465,HORD003649,PRD0517,1,466.6,466.6
HITM0011466,HORD003650,PRD0500,2,250.29,500.58
HITM0011467,HORD003650,PRD0728,1,649.9,649.9
HITM0011468,HORD003650,PRD0502,1,1737.87,1737.87
HITM0011469,HORD003650,PRD0412,2,383.4,766.8
HITM0011470,HORD003650,PRD0077,1,1748.69,1748.69
HITM0011471,HORD003651,PRD0272,1,830.69,830.69
HITM0011472,HORD003651,PRD0983,1,854.84,854.84
HITM0011473,HORD003652,PRD0920,1,393.44,393.44
HITM0011474,HORD003652,PRD0030,1,360.75,360.75
HITM0011475,HORD003652,PRD0625,1,1034.61,1034.61
HITM0011476,HORD003652,PRD0846,1,427.97,427.97
HITM0011477,HORD003653,PRD0443,2,393.59,787.18
HITM0011478,HORD003653,PRD0611,1,1787.47,1787.47
HITM0011479,HORD003654,PRD0979,2,1164.08,2328.16
HITM0011480,HORD003654,PRD0220,1,144.35,144.35
HITM0011481,HORD003654,PRD0838,1,904.43,904.43
HITM0011482,HORD003654,PRD0350,1,175.83,175.83
HITM0011483,HORD003655,PRD0947,1,451.51,451.51
HITM0011484,HORD003655,PRD0606,1,556.12,556.12
HITM0011485,HORD003655,PRD0138,1,818.63,818.63
HITM0011486,HORD003655,PRD0119,1,871.39,871.39
HITM0011487,HORD003655,PRD0890,2,279.59,559.18
HITM0011488,HORD003656,PRD0772,1,1357.22,1357.22
HITM0011489,HORD003656,PRD0120,3,46.82,140.46
HITM0011490,HORD003656,PRD0489,1,1207.96,1207.96
HITM0011491,HORD003656,PRD0305,1,260.29,260.29
HITM0011492,HORD003657,PRD0106,2,40.68,81.36
HITM0011493,HORD003657,PRD0040,1,239.17,239.17
HITM0011494,HORD003657,PRD0080,2,15.23,30.46
HITM0011495,HORD003658,PRD0002,3,1391.38,4174.14
HITM0011496,HORD003658,PRD0812,1,972.39,972.39
HITM0011497,HORD003658,PRD0885,1,689.68,689.68
HITM0011498,HORD003659,PRD0548,2,957.21,1914.42
HITM0011499,HORD003659,PRD0616,2,480.04,960.08
HITM0011500,HORD003659,PRD0867,1,500.96,500.96
HITM0011501,HORD003659,PRD0874,2,4174.45,8348.9
HITM0011502,HORD003660,PRD0690,1,30.42,30.42
HITM0011503,HORD003660,PRD0290,2,151.92,303.84
HITM0011504,HORD003660,PRD0458,1,960.04,960.04
HITM0011505,HORD003660,PRD0268,1,395.01,395.01
HITM0011506,HORD003661,PRD0027,1,615.88,615.88
HITM0011507,HORD003661,PRD0780,1,94.47,94.47
HITM0011508,HORD003661,PRD0682,1,1238.87,1238.87
HITM0011509,HORD003661,PRD0199,2,1201.16,2402.32
HITM0011510,HORD003661,PRD0897,1,368.24,368.24
HITM0011511,HORD003662,PRD0062,1,1491.83,1491.83
HITM0011512,HORD003663,PRD0189,1,325.61,325.61
HITM0011513,HORD003663,PRD0104,1,1407.8,1407.8
HITM0011514,HORD003664,PRD0735,2,557.24,1114.48
HITM0011515,HORD003664,PRD0270,1,381.87,381.87
HITM0011516,HORD003664,PRD0055,1,534.13,534.13
HITM0011517,HORD003664,PRD0830,1,57.62,57.62
HITM0011518,HORD003665,PRD0846,3,427.97,1283.91
HITM0011519,HORD003665,PRD0580,1,180.48,180.48
HITM0011520,HORD003665,PRD0840,1,48.65,48.65
HITM0011521,HORD003665,PRD0731,1,1026.14,1026.14
HITM0011522,HORD003666,PRD0614,1,2379.02,2379.02
HITM0011523,HORD003666,PRD0007,2,1073.56,2147.12
HITM0011524,HORD003666,PRD0998,3,819.98,2459.94
HITM0011525,HORD003666,PRD0534,2,3831.9,7663.8
HITM0011526,HORD003667,PRD0485,1,178.75,178.75
HITM0011527,HORD003667,PRD0791,1,2879.43,2879.43
HITM0011528,HORD003668,PRD0846,1,427.97,427.97
HITM0011529,HORD003668,PRD0132,1,1616.97,1616.97
HITM0011530,HORD003669,PRD0954,1,848.21,848.21
HITM0011531,HORD003669,PRD0756,2,238.54,477.08
HITM0011532,HORD003669,PRD0872,2,1383.23,2766.46
HITM0011533,HORD003670,PRD0030,3,360.75,1082.25
HITM0011534,HORD003670,PRD0219,1,227.25,227.25
HITM0011535,HORD003670,PRD0076,2,729.89,1459.78
HITM0011536,HORD003671,PRD0120,1,46.82,46.82
HITM0011537,HORD003672,PRD0686,1,654.4,654.4
HITM0011538,HORD003672,PRD0831,1,2373.29,2373.29
HITM0011539,HORD003672,PRD0469,1,710.35,710.35
HITM0011540,HORD003672,PRD0107,1,1780.98,1780.98
HITM0011541,HORD003673,PRD0980,2,286.55,573.1
HITM0011542,HORD003673,PRD0373,1,664.52,664.52
HITM0011543,HORD003673,PRD0834,1,2605.19,2605.19
HITM0011544,HORD003673,PRD0441,1,2838.69,2838.69
HITM0011545,HORD003673,PRD0610,1,159.67,159.67
HITM0011546,HORD003674,PRD0186,1,280.16,280.16
HITM0011547,HORD003674,PRD0305,2,260.29,520.58
HITM0011548,HORD003674,PRD0664,1,3064.35,3064.35
HITM0011549,HORD003674,PRD0576,1,30.87,30.87
HITM0011550,HORD003675,PRD0648,3,469.36,1408.08
HITM0011551,HORD003675,PRD0758,3,282.47,847.41
HITM0011552,HORD003675,PRD0688,1,921.64,921.64
