order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD003961,SRC-030-H-003961,CUS00306,2018-01-30 17:28:00,Store,PayPal,AUD,Bakers,Completed,1573.97,12.76,NaN,5.0,143.09,1508.03,Summer,False,-37.862202,145.035584,Mobile,Paid Search,please leave at reception,NaN
HORD003962,SRC-030-H-003962,CUS00205,2018-06-20 08:51:00,Web,Bank Transfer,AUD,Bakers,Completed,1518.39,25.97,NaN,0.0,138.04,1544.36,Winter,True,-37.810442,145.034989,Tablet,Social,please use minimal packaging,NaN
HORD003963,SRC-030-H-003963,CUS00165,2018-07-11 11:23:00,Web,Card,AUD,Thompson,Completed,4966.13,11.86,NaN,5.0,451.47,4729.68,Winter,False,-37.806431,144.923455,Tablet,Referral,please use minimal packaging,NaN
HORD003964,SRC-030-H-003964,CUS00498,2018-10-08 17:48:00,Store,Bank Transfer,AUD,Bakers,Completed,5007.89,10.97,B2SAVE-53,20.0,455.26,4017.28,Spring,False,-37.839222,145.034644,Tablet,Referral,gift purchase for a family member,B2SAVE-53
HORD003965,SRC-030-H-003965,CUS00056,2018-12-03 14:49:00,Web,Gift Card,AUD,Thompson,Completed,640.98,11.32,NaN,5.0,58.27,620.25,Summer,False,-37.849657,144.920074,Mobile,Paid Search,call before delivery,NaN
HORD003966,SRC-030-H-003966,CUS00100,2018-03-26 17:03:00,Mobile,PayPal,AUD,Thompson,Completed,2311.52,21.49,NaN,10.0,210.14,2101.86,Autumn,True,-37.845782,144.918027,Desktop,Social,no special instruction,NaN
HORD003967,SRC-030-H-003967,CUS00130,2018-02-05 15:23:00,Mobile,PayPal,AUD,Thompson,Completed,6428.23,11.65,NaN,0.0,584.38,6439.88,Summer,False,-37.767448,144.962664,Desktop,Social,call before delivery,NaN
HORD003968,SRC-030-H-003968,CUS00108,2018-09-11 09:56:00,Web,Gift Card,AUD,Thompson,Completed,2507.47,10.89,B2SAVE-57,15.0,227.95,2142.24,Spring,False,-37.782285,144.910918,Tablet,Social,call before delivery,B2SAVE-57
HORD003969,SRC-030-H-003969,CUS00302,2018-11-13 08:00:00,Mobile,Gift Card,AUD,Thompson,Completed,2177.49,13.79,NaN,0.0,197.95,2191.28,Spring,False,-37.885426,144.913299,Desktop,Organic,gift purchase for a family member,NaN
HORD003970,SRC-030-H-003970,CUS00287,2018-11-13 12:06:00,Web,Card,AUD,Thompson,Completed,708.41,20.06,NaN,10.0,64.4,657.63,Spring,True,-37.787279,144.948883,Tablet,Referral,please leave at reception,NaN
HORD003971,SRC-030-H-003971,CUS00402,2018-08-29 15:52:00,Mobile,Card,AUD,Thompson,Completed,7969.38,17.46,NaN,0.0,724.49,7986.84,Winter,False,-37.753579,144.880833,Desktop,Referral,please use minimal packaging,NaN
HORD003972,SRC-030-H-003972,CUS00307,2018-03-29 12:15:00,Store,Gift Card,AUD,Thompson,Completed,1146.01,10.82,B2SAVE-61,15.0,104.18,984.93,Autumn,False,-37.840733,144.90417,Desktop,Referral,no special instruction,B2SAVE-61
HORD003973,SRC-030-H-003973,CUS00003,2018-08-27 19:01:00,Mobile,Card,AUD,Thompson,Completed,5071.67,16.62,NaN,0.0,461.06,5088.29,Winter,False,-37.747113,144.915708,Desktop,Store,please leave at reception,NaN
HORD003974,SRC-030-H-003974,CUS00098,2018-03-30 10:20:00,Mobile,Gift Card,AUD,Thompson,Completed,3172.78,11.89,NaN,5.0,288.43,3026.03,Autumn,False,-37.835263,144.881713,Desktop,Paid Search,gift purchase for a family member,NaN
HORD003975,SRC-030-H-003975,CUS00411,2018-12-06 20:09:00,Store,Gift Card,AUD,Bakers,Completed,2940.04,10.76,NaN,10.0,267.28,2656.8,Summer,False,-37.799095,145.037859,Mobile,Referral,no special instruction,NaN
HORD003976,SRC-030-H-003976,CUS00500,2018-03-03 09:24:00,Mobile,PayPal,AUD,Thompson,Completed,9817.8,13.91,NaN,0.0,892.53,9831.71,Autumn,False,-37.755028,144.877439,Desktop,Paid Search,please use minimal packaging,NaN
HORD003977,SRC-030-H-003977,CUS00035,2018-08-06 18:58:00,Store,Card,AUD,Bakers,Completed,3246.33,16.43,NaN,5.0,295.12,3100.44,Winter,False,-37.742034,144.998155,Mobile,Paid Search,please leave at reception,NaN
HORD003978,SRC-030-H-003978,CUS00074,2018-09-09 08:43:00,Store,Gift Card,AUD,Bakers,Completed,4329.01,20.43,B2SAVE-67,15.0,393.55,3700.09,Spring,True,-37.81884,145.031412,Mobile,Paid Search,please leave at reception,B2SAVE-67
HORD003979,SRC-030-H-003979,CUS00403,2018-07-19 21:21:00,Store,Card,AUD,Bakers,Completed,8961.07,28.15,NaN,10.0,814.64,8093.11,Winter,True,-37.843349,145.049792,Tablet,Referral,gift purchase for a family member,NaN
HORD003980,SRC-030-H-003980,CUS00267,2018-12-07 21:08:00,Store,Bank Transfer,AUD,Thompson,Completed,2942.17,9.11,B2SAVE-69,20.0,267.47,2362.85,Summer,False,-37.807851,144.930038,Desktop,Store,no special instruction,B2SAVE-69
HORD003981,SRC-030-H-003981,CUS00054,2018-02-16 11:01:00,Store,Gift Card,AUD,Nickolson,Completed,3977.43,13.33,NaN,0.0,361.58,3990.76,Summer,False,-37.884265,144.993954,Desktop,Social,please leave at reception,NaN
HORD003982,SRC-030-H-003982,CUS00386,2018-12-08 17:11:00,Store,Card,AUD,Bakers,Completed,3036.93,11.9,B2SAVE-71,15.0,276.08,2593.29,Summer,False,-37.779303,145.045344,Desktop,Organic,please use minimal packaging,B2SAVE-71
HORD003983,SRC-030-H-003983,CUS00435,2018-10-01 21:59:00,Store,Gift Card,AUD,Thompson,Completed,1102.32,22.34,NaN,0.0,100.21,1124.66,Spring,True,-37.864792,144.932005,Mobile,Organic,please leave at reception,NaN
HORD003984,SRC-030-H-003984,CUS00124,2018-10-27 09:44:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1626.7,10.55,NaN,0.0,147.88,1637.25,Spring,False,-37.847483,144.929352,Mobile,Paid Search,please use minimal packaging,NaN
HORD003985,SRC-030-H-003985,CUS00223,2018-08-05 20:04:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2846.47,16.71,NaN,10.0,258.77,2578.53,Winter,False,-37.739243,145.00288,Mobile,Store,no special instruction,NaN
HORD003986,SRC-030-H-003986,CUS00064,2018-10-08 18:29:00,Web,PayPal,AUD,Thompson,Completed,2514.64,13.47,NaN,0.0,228.6,2528.11,Spring,False,-37.866688,144.883865,Desktop,Social,no special instruction,NaN
HORD003987,SRC-030-H-003987,CUS00109,2018-09-28 09:52:00,Store,Card,AUD,Bakers,Completed,767.13,8.1,NaN,5.0,69.74,736.87,Spring,False,-37.817443,144.99507,Desktop,Organic,call before delivery,NaN
HORD003988,SRC-030-H-003988,CUS00113,2018-06-02 20:52:00,Web,Gift Card,AUD,Thompson,Completed,2791.01,11.24,NaN,0.0,253.73,2802.25,Winter,False,-37.804204,144.934358,Desktop,Store,please use minimal packaging,NaN
HORD003989,SRC-030-H-003989,CUS00274,2018-05-31 11:10:00,Mobile,Gift Card,AUD,Thompson,Completed,690.04,12.7,NaN,0.0,62.73,702.74,Autumn,False,-37.747097,144.953137,Mobile,Store,call before delivery,NaN
HORD003990,SRC-030-H-003990,CUS00446,2018-06-25 21:07:00,Store,Bank Transfer,AUD,Bakers,Completed,9224.82,17.28,NaN,0.0,838.62,9242.1,Winter,False,-37.874471,145.048652,Mobile,Store,please use minimal packaging,NaN
HORD003991,SRC-030-H-003991,CUS00063,2018-12-28 14:13:00,Web,Card,AUD,Thompson,Completed,1003.04,12.95,NaN,10.0,91.19,915.69,Summer,False,-37.774889,144.882277,Mobile,Social,please use minimal packaging,NaN
HORD003992,SRC-030-H-003992,CUS00388,2018-07-10 08:38:00,Mobile,Bank Transfer,AUD,Bakers,Completed,326.84,13.74,NaN,0.0,29.71,340.58,Winter,False,-37.784285,145.033379,Desktop,Organic,no special instruction,NaN
HORD003993,SRC-030-H-003993,CUS00255,2018-10-18 14:52:00,Mobile,PayPal,AUD,Thompson,Completed,6447.22,24.44,NaN,0.0,586.11,6471.66,Spring,True,-37.740024,144.906779,Tablet,Referral,please use minimal packaging,NaN
HORD003994,SRC-030-H-003994,CUS00217,2018-01-22 14:44:00,Store,Bank Transfer,AUD,Bakers,Completed,2892.69,12.14,NaN,0.0,262.97,2904.83,Summer,False,-37.757538,144.983749,Mobile,Paid Search,gift purchase for a family member,NaN
HORD003995,SRC-030-H-003995,CUS00057,2018-04-24 17:25:00,Mobile,PayPal,AUD,Thompson,Completed,7211.78,13.36,NaN,10.0,655.62,6503.96,Autumn,False,-37.867761,144.885836,Tablet,Referral,gift purchase for a family member,NaN
HORD003996,SRC-030-H-003996,CUS00210,2018-06-21 16:30:00,Mobile,Card,AUD,Bakers,Completed,551.98,13.83,NaN,0.0,50.18,565.81,Winter,False,-37.844232,145.022703,Desktop,Organic,no special instruction,NaN
HORD003997,SRC-030-H-003997,CUS00132,2018-12-08 12:32:00,Store,PayPal,AUD,Thompson,Completed,1919.43,12.47,NaN,0.0,174.49,1931.9,Summer,False,-37.800604,144.876064,Desktop,Social,please use minimal packaging,NaN
HORD003998,SRC-030-H-003998,CUS00141,2018-04-26 18:26:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4523.35,21.68,NaN,10.0,411.21,4092.7,Autumn,True,-37.788132,144.903178,Mobile,Referral,please use minimal packaging,NaN
HORD003999,SRC-030-H-003999,CUS00218,2018-11-18 21:46:00,Mobile,Card,AUD,Thompson,Completed,1242.41,13.18,NaN,0.0,112.95,1255.59,Spring,False,-37.74317,144.937256,Desktop,Social,no special instruction,NaN
HORD004000,SRC-030-H-004000,CUS00376,2018-03-06 12:45:00,Store,Gift Card,AUD,Bakers,Completed,2158.92,12.35,NaN,5.0,196.27,2063.32,Autumn,False,-37.768858,145.053323,Desktop,Social,gift purchase for a family member,NaN
HORD004001,SRC-030-H-004001,CUS00280,2018-04-25 08:33:00,Web,Card,AUD,Bakers,Completed,122.56,13.15,B2SAVE-10,25.0,11.14,105.07,Autumn,False,-37.746813,145.035957,Desktop,Paid Search,call before delivery,B2SAVE-10
HORD004002,SRC-030-H-004002,CUS00055,2018-12-30 21:03:00,Store,PayPal,AUD,Bakers,Completed,472.08,10.77,NaN,0.0,42.92,482.85,Summer,False,-37.785351,145.027782,Tablet,Organic,please use minimal packaging,NaN
HORD004003,SRC-030-H-004003,CUS00158,2018-05-07 15:35:00,Store,Bank Transfer,AUD,Nickolson,Completed,4679.64,7.42,NaN,5.0,425.42,4453.08,Autumn,False,-37.813811,144.968631,Desktop,Paid Search,no special instruction,NaN
HORD004004,SRC-030-H-004004,CUS00049,2018-04-26 17:08:00,Mobile,Gift Card,AUD,Thompson,Completed,5697.21,9.63,NaN,5.0,517.93,5421.98,Autumn,False,-37.803265,144.910597,Mobile,Referral,please use minimal packaging,NaN
HORD004005,SRC-030-H-004005,CUS00030,2018-06-23 12:08:00,Store,Card,AUD,Nickolson,Completed,5554.71,14.77,B2SAVE-14,25.0,504.97,4180.8,Winter,False,-37.867597,144.954452,Mobile,Organic,gift purchase for a family member,B2SAVE-14
HORD004006,SRC-030-H-004006,CUS00253,2018-11-04 13:34:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3097.39,9.96,B2SAVE-15,25.0,281.58,2333.0,Spring,False,-37.782402,144.947364,Desktop,Store,please use minimal packaging,B2SAVE-15
HORD004007,SRC-030-H-004007,CUS00471,2018-01-21 12:29:00,Mobile,PayPal,AUD,Nickolson,Completed,2506.98,10.19,NaN,0.0,227.91,2517.17,Summer,False,-37.84129,144.990611,Tablet,Social,please use minimal packaging,NaN
HORD004008,SRC-030-H-004008,CUS00201,2018-10-20 13:44:00,Mobile,PayPal,AUD,Thompson,Completed,2334.52,21.39,NaN,0.0,212.23,2355.91,Spring,True,-37.829487,144.898596,Desktop,Store,gift purchase for a family member,NaN
HORD004009,SRC-030-H-004009,CUS00496,2018-12-18 20:08:00,Web,Card,AUD,Thompson,Completed,1255.33,13.52,NaN,10.0,114.12,1143.32,Summer,False,-37.741759,144.946004,Mobile,Referral,please leave at reception,NaN
HORD004010,SRC-030-H-004010,CUS00150,2018-09-08 18:59:00,Mobile,Card,AUD,Nickolson,Completed,9215.01,11.02,NaN,10.0,837.73,8304.53,Spring,False,-37.860171,144.985052,Tablet,Store,no special instruction,NaN
HORD004011,SRC-030-H-004011,CUS00217,2018-12-01 09:10:00,Store,Card,AUD,Bakers,Completed,4175.28,12.14,B2SAVE-20,15.0,379.57,3561.13,Summer,False,-37.757538,144.983749,Mobile,Paid Search,please use minimal packaging,B2SAVE-20
HORD004012,SRC-030-H-004012,CUS00110,2018-03-28 09:14:00,Web,Bank Transfer,AUD,Thompson,Completed,2817.4,19.75,B2SAVE-21,15.0,256.13,2414.54,Autumn,True,-37.80279,144.924757,Mobile,Social,no special instruction,B2SAVE-21
HORD004013,SRC-030-H-004013,CUS00305,2018-11-02 09:08:00,Web,PayPal,AUD,Bakers,Completed,2772.07,11.84,NaN,5.0,252.01,2645.31,Spring,False,-37.79465,145.060011,Tablet,Social,call before delivery,NaN
HORD004014,SRC-030-H-004014,CUS00009,2018-04-21 16:13:00,Web,Card,AUD,Thompson,Completed,3905.72,22.67,NaN,5.0,355.07,3733.1,Autumn,True,-37.760761,144.929177,Tablet,Paid Search,please leave at reception,NaN
HORD004015,SRC-030-H-004015,CUS00403,2018-06-17 10:01:00,Mobile,Card,AUD,Bakers,Completed,799.63,15.15,NaN,10.0,72.69,734.82,Winter,False,-37.843349,145.049792,Tablet,Referral,call before delivery,NaN
HORD004016,SRC-030-H-004016,CUS00350,2018-05-28 21:48:00,Store,PayPal,AUD,Nickolson,Completed,1981.86,12.43,NaN,10.0,180.17,1796.1,Autumn,False,-37.879853,144.952873,Tablet,Social,no special instruction,NaN
HORD004017,SRC-030-H-004017,CUS00251,2018-02-10 20:03:00,Store,PayPal,AUD,Bakers,Completed,1330.16,11.78,NaN,0.0,120.92,1341.94,Summer,False,-37.76412,145.015629,Mobile,Social,call before delivery,NaN
HORD004018,SRC-030-H-004018,CUS00229,2018-09-20 20:50:00,Store,PayPal,AUD,Thompson,Completed,527.79,14.37,NaN,10.0,47.98,489.38,Spring,False,-37.748543,144.877173,Tablet,Social,please use minimal packaging,NaN
HORD004019,SRC-030-H-004019,CUS00463,2018-12-07 18:37:00,Store,Gift Card,AUD,Bakers,Completed,2864.77,8.89,NaN,0.0,260.43,2873.66,Summer,False,-37.819695,145.002805,Desktop,Referral,no special instruction,NaN
HORD004020,SRC-030-H-004020,CUS00281,2018-01-25 09:05:00,Web,Bank Transfer,AUD,Thompson,Completed,3897.65,10.9,B2SAVE-29,15.0,354.33,3323.9,Summer,False,-37.848635,144.934872,Tablet,Organic,please use minimal packaging,B2SAVE-29
HORD004021,SRC-030-H-004021,CUS00143,2018-11-29 09:49:00,Mobile,PayPal,AUD,Bakers,Completed,3710.0,10.37,NaN,0.0,337.27,3720.37,Spring,False,-37.779463,145.017877,Mobile,Paid Search,no special instruction,NaN
HORD004022,SRC-030-H-004022,CUS00041,2018-04-18 14:21:00,Mobile,Bank Transfer,AUD,Bakers,Completed,6428.84,9.29,NaN,0.0,584.44,6438.13,Autumn,False,-37.792424,145.020171,Tablet,Paid Search,gift purchase for a family member,NaN
HORD004023,SRC-030-H-004023,CUS00301,2018-02-22 13:12:00,Store,PayPal,AUD,Thompson,Completed,303.08,11.09,NaN,0.0,27.55,314.17,Summer,False,-37.821628,144.898066,Desktop,Organic,please leave at reception,NaN
HORD004024,SRC-030-H-004024,CUS00155,2018-09-06 08:24:00,Mobile,Gift Card,AUD,Thompson,Completed,1066.03,23.99,NaN,10.0,96.91,983.42,Spring,True,-37.746502,144.905823,Desktop,Social,please use minimal packaging,NaN
HORD004025,SRC-030-H-004025,CUS00342,2018-04-09 11:49:00,Web,Gift Card,AUD,Nickolson,Completed,12378.22,9.49,NaN,10.0,1125.29,11149.89,Autumn,False,-37.846898,144.975857,Tablet,Organic,no special instruction,NaN
HORD004026,SRC-030-H-004026,CUS00336,2018-06-11 14:11:00,Web,PayPal,AUD,Thompson,Completed,3298.24,13.68,NaN,10.0,299.84,2982.1,Winter,False,-37.78578,144.911383,Tablet,Paid Search,please use minimal packaging,NaN
HORD004027,SRC-030-H-004027,CUS00283,2018-06-16 13:43:00,Web,Bank Transfer,AUD,Nickolson,Completed,2660.29,28.34,NaN,10.0,241.84,2422.6,Winter,True,-37.872676,144.990081,Tablet,Store,call before delivery,NaN
HORD004028,SRC-030-H-004028,CUS00442,2018-11-03 19:16:00,Store,Bank Transfer,AUD,Thompson,Completed,10694.43,8.11,NaN,5.0,972.22,10167.82,Spring,False,-37.805554,144.943895,Mobile,Organic,please use minimal packaging,NaN
HORD004029,SRC-030-H-004029,CUS00303,2018-10-25 14:48:00,Store,Gift Card,AUD,Bakers,Completed,2927.79,19.71,NaN,5.0,266.16,2801.11,Spring,True,-37.79025,145.004632,Desktop,Store,please leave at reception,NaN
HORD004030,SRC-030-H-004030,CUS00469,2018-01-11 12:25:00,Store,Card,AUD,Thompson,Completed,1743.08,20.26,B2SAVE-39,15.0,158.46,1501.88,Summer,True,-37.817231,144.91073,Desktop,Organic,no special instruction,B2SAVE-39
HORD004031,SRC-030-H-004031,CUS00046,2018-08-05 15:08:00,Store,PayPal,AUD,Bakers,Completed,337.69,15.46,NaN,0.0,30.7,353.15,Winter,False,-37.852341,145.044919,Tablet,Referral,call before delivery,NaN
HORD004032,SRC-030-H-004032,CUS00060,2018-03-14 21:35:00,Mobile,PayPal,AUD,Thompson,Completed,1820.96,21.54,NaN,5.0,165.54,1751.45,Autumn,True,-37.774442,144.929147,Mobile,Referral,no special instruction,NaN
HORD004033,SRC-030-H-004033,CUS00001,2018-01-02 21:20:00,Store,Card,AUD,Thompson,Completed,2870.11,10.93,B2SAVE-42,15.0,260.92,2450.52,Summer,False,-37.793044,144.906378,Mobile,Paid Search,call before delivery,B2SAVE-42
HORD004034,SRC-030-H-004034,CUS00369,2018-01-30 14:01:00,Mobile,PayPal,AUD,Bakers,Completed,1042.17,23.95,NaN,0.0,94.74,1066.12,Summer,True,-37.867378,145.059222,Tablet,Organic,no special instruction,NaN
HORD004035,SRC-030-H-004035,CUS00097,2018-08-23 18:08:00,Mobile,PayPal,AUD,Thompson,Completed,1280.39,13.91,B2SAVE-44,15.0,116.4,1102.24,Winter,False,-37.792962,144.90097,Tablet,Social,please use minimal packaging,B2SAVE-44
HORD004036,SRC-030-H-004036,CUS00177,2018-01-31 14:49:00,Mobile,Card,AUD,Thompson,Completed,3729.85,13.1,NaN,0.0,339.08,3742.95,Summer,False,-37.850354,144.87913,Tablet,Social,call before delivery,NaN
HORD004037,SRC-030-H-004037,CUS00144,2018-08-09 09:56:00,Web,Card,AUD,Nickolson,Completed,4608.48,14.1,NaN,0.0,418.95,4622.58,Winter,False,-37.861545,144.961977,Mobile,Social,no special instruction,NaN
HORD004038,SRC-030-H-004038,CUS00179,2018-11-25 21:11:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1475.57,20.95,B2SAVE-47,20.0,134.14,1201.41,Spring,True,-37.837969,144.91411,Desktop,Social,call before delivery,B2SAVE-47
HORD004039,SRC-030-H-004039,CUS00128,2018-06-04 21:02:00,Store,Gift Card,AUD,Thompson,Completed,4149.44,11.79,B2SAVE-48,20.0,377.22,3331.34,Winter,False,-37.803906,144.925774,Desktop,Social,call before delivery,B2SAVE-48
HORD004040,SRC-030-H-004040,CUS00179,2018-12-26 13:24:00,Mobile,PayPal,AUD,Thompson,Completed,1408.12,10.83,NaN,5.0,128.01,1348.54,Summer,False,-37.837969,144.91411,Desktop,Social,call before delivery,NaN
HORD004041,SRC-030-H-004041,CUS00141,2018-12-05 15:48:00,Web,PayPal,AUD,Thompson,Completed,3342.52,11.31,B2SAVE-50,15.0,303.87,2852.45,Summer,False,-37.788132,144.903178,Mobile,Referral,call before delivery,B2SAVE-50
HORD004042,SRC-030-H-004042,CUS00132,2018-02-25 20:24:00,Mobile,Gift Card,AUD,Thompson,Completed,6681.82,12.47,NaN,10.0,607.44,6026.11,Summer,False,-37.800604,144.876064,Desktop,Social,please use minimal packaging,NaN
HORD004043,SRC-030-H-004043,CUS00175,2018-08-14 18:35:00,Store,Bank Transfer,AUD,Thompson,Completed,140.41,14.58,B2SAVE-52,15.0,12.76,133.93,Winter,False,-37.850961,144.909526,Tablet,Store,call before delivery,B2SAVE-52
HORD004044,SRC-030-H-004044,CUS00416,2018-06-02 12:31:00,Mobile,PayPal,AUD,Bakers,Completed,1304.36,27.23,NaN,0.0,118.58,1331.59,Winter,True,-37.765339,144.990829,Mobile,Referral,gift purchase for a family member,NaN
HORD004045,SRC-030-H-004045,CUS00488,2018-04-29 17:18:00,Web,Gift Card,AUD,Thompson,Completed,1829.13,10.65,NaN,0.0,166.28,1839.78,Autumn,False,-37.81158,144.893749,Tablet,Paid Search,call before delivery,NaN
HORD004046,SRC-030-H-004046,CUS00220,2018-06-19 15:05:00,Web,Bank Transfer,AUD,Thompson,Completed,6994.57,16.79,NaN,10.0,635.87,6311.9,Winter,False,-37.741738,144.932328,Tablet,Social,call before delivery,NaN
HORD004047,SRC-030-H-004047,CUS00192,2018-06-13 12:03:00,Store,Bank Transfer,AUD,Bakers,Completed,3705.5,15.08,NaN,0.0,336.86,3720.58,Winter,False,-37.787175,145.056783,Tablet,Paid Search,call before delivery,NaN
HORD004048,SRC-030-H-004048,CUS00334,2018-09-28 16:01:00,Store,Card,AUD,Thompson,Completed,2385.12,12.02,NaN,5.0,216.83,2277.88,Spring,False,-37.803801,144.877426,Tablet,Store,please leave at reception,NaN
HORD004049,SRC-030-H-004049,CUS00217,2018-01-03 08:20:00,Store,Bank Transfer,AUD,Bakers,Completed,3899.34,12.14,B2SAVE-58,20.0,354.49,3131.61,Summer,False,-37.757538,144.983749,Mobile,Paid Search,gift purchase for a family member,B2SAVE-58
HORD004050,SRC-030-H-004050,CUS00486,2018-07-13 10:36:00,Mobile,Gift Card,AUD,Bakers,Completed,955.9,16.09,NaN,0.0,86.9,971.99,Winter,False,-37.858987,145.048158,Desktop,Referral,gift purchase for a family member,NaN
HORD004051,SRC-030-H-004051,CUS00153,2018-10-06 21:43:00,Web,Gift Card,AUD,Nickolson,Completed,4562.88,10.33,B2SAVE-60,15.0,414.81,3888.78,Spring,False,-37.852749,144.978659,Tablet,Store,call before delivery,B2SAVE-60
HORD004052,SRC-030-H-004052,CUS00385,2018-12-05 17:33:00,Web,Card,AUD,Bakers,Completed,1969.65,12.1,NaN,10.0,179.06,1784.78,Summer,False,-37.861481,145.008998,Desktop,Referral,please use minimal packaging,NaN
HORD004053,SRC-030-H-004053,CUS00154,2018-05-15 16:43:00,Web,PayPal,AUD,Thompson,Completed,5956.17,21.04,NaN,5.0,541.47,5679.4,Autumn,True,-37.806856,144.90327,Desktop,Paid Search,gift purchase for a family member,NaN
HORD004054,SRC-030-H-004054,CUS00478,2018-11-27 14:03:00,Mobile,PayPal,AUD,Nickolson,Completed,2548.67,8.84,NaN,0.0,231.7,2557.51,Spring,False,-37.802395,144.973553,Desktop,Social,please leave at reception,NaN
HORD004055,SRC-030-H-004055,CUS00438,2018-10-12 12:53:00,Web,Gift Card,AUD,Bakers,Completed,1182.35,10.07,NaN,0.0,107.49,1192.42,Spring,False,-37.82226,145.032255,Desktop,Social,call before delivery,NaN
HORD004056,SRC-030-H-004056,CUS00210,2018-09-20 11:52:00,Web,Bank Transfer,AUD,Bakers,Completed,4034.08,10.79,NaN,0.0,366.73,4044.87,Spring,False,-37.844232,145.022703,Desktop,Organic,please use minimal packaging,NaN
HORD004057,SRC-030-H-004057,CUS00122,2018-10-24 14:14:00,Store,Card,AUD,Thompson,Completed,4257.18,10.68,NaN,5.0,387.02,4055.0,Spring,False,-37.775855,144.930053,Desktop,Referral,please leave at reception,NaN
HORD004058,SRC-030-H-004058,CUS00069,2018-06-19 17:42:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1462.18,13.32,NaN,10.0,132.93,1329.28,Winter,False,-37.775852,144.984748,Mobile,Social,please use minimal packaging,NaN
HORD004059,SRC-030-H-004059,CUS00171,2018-06-13 16:33:00,Web,Gift Card,AUD,Bakers,Completed,1344.38,11.84,B2SAVE-68,15.0,122.22,1154.56,Winter,False,-37.813915,145.01934,Tablet,Store,please use minimal packaging,B2SAVE-68
HORD004060,SRC-030-H-004060,CUS00049,2018-03-22 19:40:00,Mobile,Bank Transfer,AUD,Thompson,Completed,809.02,9.63,B2SAVE-69,20.0,73.55,656.85,Autumn,False,-37.803265,144.910597,Mobile,Referral,gift purchase for a family member,B2SAVE-69
HORD004061,SRC-030-H-004061,CUS00051,2018-07-22 08:16:00,Mobile,Card,AUD,Thompson,Completed,1712.13,15.42,B2SAVE-70,15.0,155.65,1470.73,Winter,False,-37.77175,144.896196,Desktop,Paid Search,gift purchase for a family member,B2SAVE-70
HORD004062,SRC-030-H-004062,CUS00345,2018-11-30 18:13:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1994.02,8.28,NaN,5.0,181.27,1902.6,Spring,False,-37.805237,145.005834,Tablet,Store,please leave at reception,NaN
HORD004063,SRC-030-H-004063,CUS00377,2018-08-25 21:10:00,Mobile,Gift Card,AUD,Bakers,Completed,3481.83,18.19,B2SAVE-72,20.0,316.53,2803.65,Winter,False,-37.880331,145.059306,Desktop,Social,no special instruction,B2SAVE-72
HORD004064,SRC-030-H-004064,CUS00063,2018-01-01 21:16:00,Mobile,PayPal,AUD,Thompson,Completed,2313.65,12.95,NaN,0.0,210.33,2326.6,Summer,False,-37.774889,144.882277,Mobile,Social,call before delivery,NaN
HORD004065,SRC-030-H-004065,CUS00457,2018-02-03 09:16:00,Store,Card,AUD,Bakers,Completed,975.78,13.13,B2SAVE-74,20.0,88.71,793.75,Summer,False,-37.746891,144.97097,Mobile,Store,call before delivery,B2SAVE-74
HORD004066,SRC-030-H-004066,CUS00404,2018-07-10 21:51:00,Store,Gift Card,AUD,Bakers,Completed,1749.37,14.56,NaN,5.0,159.03,1676.46,Winter,False,-37.850004,145.029268,Desktop,Referral,please leave at reception,NaN
HORD004067,SRC-030-H-004067,CUS00202,2018-06-21 14:39:00,Mobile,Card,AUD,Bakers,Completed,3854.63,30.03,B2SAVE-76,15.0,350.42,3306.47,Winter,True,-37.879227,145.029633,Tablet,Organic,gift purchase for a family member,B2SAVE-76
HORD004068,SRC-030-H-004068,CUS00132,2018-04-26 21:52:00,Store,Card,AUD,Thompson,Completed,1065.56,11.98,B2SAVE-77,15.0,96.87,917.71,Autumn,False,-37.800604,144.876064,Desktop,Social,please leave at reception,B2SAVE-77
HORD004069,SRC-030-H-004069,CUS00098,2018-11-14 19:04:00,Web,PayPal,AUD,Thompson,Completed,3286.16,12.07,B2SAVE-78,25.0,298.74,2476.69,Spring,False,-37.835263,144.881713,Desktop,Paid Search,call before delivery,B2SAVE-78
HORD004070,SRC-030-H-004070,CUS00057,2018-12-05 12:09:00,Store,Gift Card,AUD,Thompson,Completed,1579.35,13.71,NaN,5.0,143.58,1514.09,Summer,False,-37.867761,144.885836,Tablet,Referral,no special instruction,NaN
HORD004071,SRC-030-H-004071,CUS00248,2018-10-17 15:44:00,Mobile,Card,AUD,Thompson,Completed,941.26,11.49,NaN,10.0,85.57,858.62,Spring,False,-37.836206,144.892469,Mobile,Organic,call before delivery,NaN
